Macro-etichetta: materiali/strumenti fisici -- pc/tablet, ID: 631, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 766, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 766, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 773, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 779, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 784, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 791, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 550, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 550, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 550, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 553, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 553, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 553, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 556, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 581, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 581, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 581, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 581, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 605, Author: ADZ, Value: 1
Macro-etichetta: attività -- programmazione, ID: 605, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 605, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 605, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 572, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 572, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 572, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 589, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 589, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 589, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 589, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 603, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 603, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 603, Author: GA, Value: 1
Macro-etichetta: attività -- programmazione, ID: 603, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 603, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 607, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 607, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 612, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 612, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 612, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 613, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 613, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 617, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 617, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 626, Author: CM, Value: 1
Macro-etichetta: attività -- programmazione, ID: 626, Author: EN, Value: 1
Macro-etichetta: attività -- programmazione, ID: 626, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 626, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 629, Author: LF, Value: 1
Macro-etichetta: attività -- programmazione, ID: 629, Author: ML, Value: 1
Macro-etichetta: attività -- programmazione, ID: 584, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 631, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 636, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 646, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 654, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 658, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 659, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 662, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 668, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 680, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 728, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 736, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 738, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 740, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 744, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 791, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 550, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 553, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 572, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: LF, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 584, Author: ML, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 613, Author: ADZ, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 613, Author: CM, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 613, Author: EN, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 613, Author: GA, Value: 1
Macro-etichetta: piattaforma/ ambiente -- code.org / programma il futuro, ID: 613, Author: LF, Value: 1
